time,current,voltage,power,pressure_anode_inlet,pressure_anode_outlet,pressure_cathode_inlet,pressure_cathode_outlet,temp_anode_endplate,temp_anode_dewpoint_water,temp_anode_inlet,temp_anode_outlet,temp_cathode_dewpoint_water,temp_cathode_inlet,temp_cathode_outlet,total_anode_stack_flow,total_cathode_stack_flow
1361,10.3746,0.7608,7.89,109.901303,110.125047,109.395428,107.779388,83.757767,53.947964,68.877228,39.029907,63.606487,69.401993,59.645031,0.145,0.605
1362,10.377,0.7608,7.89,109.800128,110.32725,109.597778,107.779388,83.659004,53.857529,68.902473,39.043133,63.564743,69.36496,59.645031,0.145,0.605
1363,10.377,0.7605,7.89,110.103653,110.529453,109.597778,107.779388,83.64666,53.883366,68.902473,39.043133,63.59058,69.36496,59.60627,0.145,0.605
1364,10.377,0.7602,7.89,110.103653,110.529453,109.597778,108.083206,83.58493,53.870445,68.877228,39.003452,63.564743,69.389648,59.61919,0.145,0.605
1365,10.377,0.7602,7.89,109.901303,110.428352,109.597778,108.083206,83.621964,53.935043,68.851974,39.016678,63.6035,69.401993,59.580433,0.145,0.605
1366,10.377,0.7602,7.89,109.901303,110.125047,109.597778,108.083206,83.634315,53.883366,68.877228,39.029907,63.525982,69.327919,59.670868,0.145,0.605
1367,10.377,0.7605,7.89,109.901303,110.428352,109.597778,108.083206,83.64666,53.831688,68.9151,39.082813,63.513062,69.36496,59.657948,0.145,0.605
1368,10.377,0.7605,7.89,109.800128,110.529453,109.597778,107.779388,83.659004,53.857529,68.877228,39.029907,63.59058,69.389648,59.61919,0.145,0.605
1369,1.7604,0.8613,1.52,109.901303,110.428352,109.294253,107.88066,83.523201,53.805851,68.9151,39.029907,63.57766,69.389648,59.541676,0.096,0.397
1370,1.7604,0.8587,1.51,109.901303,110.529453,108.990728,107.678115,83.58493,53.844608,68.814095,39.069588,63.551823,69.377304,59.580433,0.084,0.35
1371,1.7604,0.8571,1.51,110.103653,110.428352,108.484854,107.273025,83.597275,53.857529,68.864601,39.056358,63.564743,69.340271,59.541676,0.084,0.349
1372,1.7604,0.8554,1.51,109.901303,110.428352,108.889554,107.779388,83.560242,53.870445,68.814095,39.029907,63.525982,69.340271,59.567513,0.084,0.349
1373,1.7604,0.8551,1.51,109.901303,110.428352,108.484854,107.47557,83.572586,53.818768,68.839348,39.016678,63.564743,69.278542,59.567513,0.084,0.349
1374,1.7604,0.8542,1.5,109.901303,110.428352,108.484854,107.779388,83.523201,53.844608,68.763588,39.016678,63.525982,69.30323,59.528755,0.084,0.349
1375,1.7604,0.8542,1.5,109.800128,110.529453,108.484854,107.88066,83.523201,53.831688,68.776215,38.976997,63.564743,69.241508,59.464157,0.084,0.349
1376,1.7604,0.8535,1.5,110.103653,110.428352,108.484854,108.083206,83.547897,53.831688,68.788841,39.016678,63.525982,69.241508,59.386639,0.084,0.349
1377,1.7604,0.8522,1.5,109.901303,110.428352,108.990728,108.387024,83.535553,53.844608,68.750969,39.003452,63.551823,69.241508,59.399559,0.084,0.349
1378,1.7604,0.8525,1.5,109.597778,110.529453,109.294253,108.184478,83.560242,53.935043,68.700462,38.963772,63.564743,69.192123,59.334961,0.084,0.349
1379,1.7604,0.8529,1.5,109.901303,110.428352,109.294253,108.083206,83.560242,53.909206,68.776215,38.990223,63.525982,69.216812,59.309124,0.084,0.349
1380,1.7604,0.8522,1.5,109.901303,110.529453,108.990728,108.387024,83.560242,53.909206,68.776215,38.990223,63.551823,69.241508,59.347881,0.084,0.349
1381,1.7628,0.8519,1.5,109.901303,110.428352,109.091903,108.184478,83.572586,53.883366,68.788841,39.029907,63.59058,69.278542,59.309124,0.084,0.349
1382,1.7628,0.8512,1.5,109.901303,110.529453,109.294253,108.083206,83.523201,53.857529,68.738342,38.990223,63.564743,69.315575,59.309124,0.084,0.349
1383,1.7604,0.8525,1.5,109.901303,110.428352,108.990728,107.678115,83.449135,53.896286,68.700462,38.950542,63.59058,69.30323,59.270363,0.083,0.349
1384,1.7604,0.8516,1.5,109.901303,110.428352,108.484854,107.47557,83.486168,53.870445,68.675209,38.937317,63.57766,69.352615,59.309124,0.084,0.349
1385,1.7628,0.85,1.5,110.103653,110.428352,108.990728,108.589569,83.424438,53.818768,68.725716,38.963772,63.564743,69.340271,59.309124,0.084,0.349
1386,1.7604,0.8503,1.5,109.901303,110.529453,109.294253,108.589569,83.43679,53.870445,68.725716,38.950542,63.564743,69.30323,59.257446,0.084,0.349
1387,1.7628,0.8506,1.5,109.901303,110.428352,109.597778,108.387024,83.597275,53.78001,68.725716,38.924088,63.551823,69.315575,59.218685,0.084,0.349
1388,1.7604,0.8512,1.5,109.800128,110.428352,108.990728,107.779388,83.449135,53.818768,68.662582,39.003452,63.551823,69.266197,59.205769,0.084,0.349
1389,1.7604,0.8509,1.5,109.901303,110.428352,108.484854,107.779388,83.510857,53.844608,68.662582,38.950542,63.59058,69.30323,59.179928,0.084,0.349
1390,1.7628,0.8487,1.5,110.103653,110.529453,109.294253,108.387024,83.498512,53.844608,68.649956,38.937317,63.57766,69.36496,59.218685,0.084,0.349
1391,4.4322,0.8028,3.56,109.901303,110.529453,109.091903,108.792114,83.486168,53.947964,68.675209,38.963772,63.57766,69.278542,59.12825,0.084,0.349
1392,4.4297,0.8054,3.57,109.901303,110.32725,109.597778,108.792114,83.473824,53.831688,68.662582,39.003452,63.59058,69.290886,59.11533,0.084,0.349
1393,4.4297,0.806,3.57,109.597778,110.125047,109.597778,108.792114,83.572586,53.870445,68.687836,38.950542,63.629337,69.340271,59.102409,0.084,0.349
1394,4.4322,0.8067,3.58,109.597778,110.32725,109.597778,108.792114,83.560242,53.870445,68.700462,38.924088,63.564743,69.30323,59.102409,0.084,0.349
1395,4.4297,0.807,3.57,109.597778,110.428352,109.597778,108.792114,83.535553,53.857529,68.700462,38.884407,63.564743,69.327919,59.050732,0.084,0.349
1396,4.4297,0.8073,3.58,109.597778,110.529453,109.597778,108.792114,83.523201,53.909206,68.662582,38.950542,63.655178,69.315575,59.037815,0.084,0.349
1397,4.4322,0.8073,3.58,109.800128,110.32725,109.597778,108.792114,83.486168,53.831688,68.750969,38.910862,63.551823,69.340271,59.050732,0.084,0.349
1398,4.4322,0.8073,3.58,109.800128,110.428352,109.395428,108.792114,83.535553,53.896286,68.637329,38.937317,63.564743,69.377304,58.98645,0.084,0.349
1399,4.4322,0.8076,3.58,109.901303,110.529453,109.597778,108.792114,83.498512,53.922127,68.637329,38.910862,63.59058,69.352615,58.999077,0.084,0.349
1400,4.4297,0.8076,3.58,109.901303,110.428352,109.597778,108.792114,83.523201,53.883366,68.675209,38.950542,63.564743,69.36496,58.999077,0.084,0.349
1401,4.4297,0.8067,3.57,109.901303,110.428352,109.395428,108.792114,83.498512,53.818768,68.700462,38.910862,63.564743,69.377304,58.961201,0.084,0.349
1402,4.4297,0.8073,3.58,109.597778,110.32725,109.800128,108.792114,83.473824,53.857529,68.649956,38.897636,63.6035,69.377304,58.935947,0.084,0.349
1403,4.4297,0.8073,3.58,109.901303,110.32725,109.800128,108.792114,83.498512,53.883366,68.637329,38.910862,63.538902,69.36496,58.923321,0.084,0.349
1404,1.7604,0.8548,1.5,109.901303,110.529453,109.800128,108.792114,83.473824,53.831688,68.62471,38.844727,63.59058,69.377304,58.872818,0.084,0.349
1405,1.7604,0.8535,1.5,109.901303,110.731657,109.800128,108.994659,83.523201,53.844608,68.662582,38.910862,63.500145,69.36496,58.898071,0.084,0.349
1406,1.7604,0.8525,1.5,109.901303,110.731657,109.800128,108.792114,83.572586,53.909206,68.675209,38.910862,63.525982,69.327919,58.910694,0.084,0.349
1407,1.7604,0.8519,1.5,110.204828,110.731657,109.800128,108.994659,83.597275,53.922127,68.713089,38.897636,63.57766,69.377304,58.885445,0.084,0.349
1408,1.7628,0.8516,1.5,110.204828,110.832759,109.800128,108.994659,83.43679,53.844608,68.637329,38.871181,63.551823,69.401993,58.822315,0.084,0.349
1409,1.7604,0.8512,1.5,110.204828,110.832759,109.800128,108.792114,83.473824,53.883366,68.687836,38.857952,63.551823,69.414337,58.809689,0.084,0.349
1410,1.7628,0.8509,1.5,110.306003,110.832759,109.800128,108.994659,83.483871,53.91011,68.65554,38.856621,63.614403,69.414146,58.81419,0.084,0.349
1411,1.7604,0.8506,1.5,110.204828,110.731657,109.698953,109.197205,83.461479,53.831688,68.599457,38.831501,63.538902,69.377304,58.721306,0.084,0.349
1412,1.7604,0.8509,1.5,110.204828,110.731657,109.800128,108.893387,83.498512,53.844608,68.637329,38.844727,63.538902,69.377304,58.759186,0.084,0.349
1413,1.7604,0.8503,1.5,110.204828,110.731657,109.800128,108.994659,83.449135,53.857529,68.649956,38.844727,63.551823,69.36496,58.733932,0.084,0.349
1414,1.7604,0.8503,1.5,110.204828,110.731657,109.800128,108.994659,83.473824,53.831688,68.612083,38.831501,63.59058,69.389648,58.68343,0.084,0.349
1415,1.7604,0.8503,1.5,110.204828,110.832759,109.800128,108.994659,83.42215,53.88427,68.617661,38.896305,63.575645,69.414146,58.700558,0.084,0.349
1416,1.7628,0.85,1.5,110.204828,110.731657,109.800128,108.994659,83.50856,53.91011,68.630287,38.856621,63.614403,69.451187,58.675308,0.084,0.349
1417,1.7628,0.85,1.5,110.204828,110.731657,109.800128,108.792114,83.412094,53.818768,68.599457,38.818272,63.525982,69.401993,58.658176,0.084,0.349
1418,1.7604,0.8496,1.5,110.103653,110.529453,110.002478,108.994659,83.498512,53.857529,68.662582,38.857952,63.59058,69.401993,58.670803,0.084,0.349
1419,1.7604,0.8493,1.5,110.204828,110.832759,109.800128,108.994659,83.496216,53.91011,68.65554,38.856621,63.627323,69.389458,58.662682,0.084,0.349
1420,1.758,0.8493,1.49,110.204828,110.832759,109.698953,108.994659,83.473824,53.896286,68.58683,38.778591,63.59058,69.389648,58.658176,0.084,0.349
1421,1.7604,0.8493,1.5,109.901303,110.832759,109.800128,108.792114,83.518425,53.930038,68.657692,38.892509,63.601482,69.495972,58.653286,0.084,0.349
1422,1.7604,0.849,1.49,110.204828,110.832759,109.800128,108.792114,83.506081,53.865444,68.682945,38.905739,63.562725,69.508324,58.653286,0.084,0.349
1423,1.7628,0.849,1.5,110.204828,110.731657,109.800128,108.994659,83.434494,53.948868,68.617661,38.830166,63.575645,69.48822,58.574299,0.084,0.349
1424,1.7604,0.849,1.49,110.103653,110.832759,109.800128,108.994659,83.543114,53.942959,68.632439,38.852829,63.614403,69.495972,58.628036,0.084,0.349
1425,1.7628,0.849,1.5,109.901303,110.832759,109.800128,108.994659,83.518425,53.930038,68.632439,38.905739,63.588562,69.508324,58.61541,0.084,0.349
1426,1.7604,0.8483,1.49,109.901303,110.428352,109.800128,108.994659,83.506081,53.891281,68.708199,38.879284,63.588562,69.483627,58.628036,0.084,0.349
1427,1.7604,0.8483,1.49,109.901303,110.529453,109.800128,108.994659,83.506081,53.878361,68.695572,38.905739,63.575645,69.471283,58.577534,0.084,0.349
1428,1.7628,0.8483,1.5,109.901303,110.529453,109.800128,109.197205,83.518425,53.839603,68.657692,38.905739,63.588562,69.495972,58.577534,0.084,0.349
1429,1.7604,0.848,1.49,109.901303,110.529453,109.800128,108.994659,83.481384,53.891281,68.682945,38.892509,63.549805,69.471283,58.539654,0.084,0.349
1430,1.7604,0.848,1.49,110.103653,110.529453,109.800128,108.994659,83.481384,53.917122,68.657692,38.852829,63.575645,69.495972,58.489151,0.084,0.349
1431,1.7628,0.848,1.49,109.901303,110.428352,109.800128,108.994659,83.456696,53.917122,68.645065,38.813148,63.588562,69.495972,58.489151,0.084,0.349
1432,1.7604,0.848,1.49,110.103653,110.428352,109.800128,108.994659,83.543114,53.878361,68.657692,38.839603,63.64024,69.495972,58.451275,0.084,0.349
1433,1.7604,0.848,1.49,109.901303,110.428352,109.800128,109.197205,83.543114,53.917122,68.58194,38.799923,63.627323,69.520668,58.476524,0.084,0.349
1434,1.7628,0.8477,1.49,109.901303,110.428352,109.800128,108.994659,83.456696,53.865444,68.682945,38.799923,63.601482,69.508324,58.451275,0.084,0.349
1435,1.7604,0.8477,1.49,109.901303,110.428352,109.800128,108.994659,83.46904,53.865444,68.657692,38.813148,63.549805,69.520668,58.438648,0.084,0.349
1436,1.7604,0.8477,1.49,110.103653,110.529453,109.800128,108.994659,83.543114,53.891281,68.61982,38.879284,63.588562,69.570045,58.388145,0.084,0.349
1437,9.4848,0.7463,7.08,110.204828,110.731657,110.002478,108.994659,83.394966,53.865444,68.594566,38.826374,63.549805,69.508324,58.438648,0.126,0.528
1438,9.4872,0.7547,7.16,109.901303,110.529453,110.103653,108.387024,83.46904,53.878361,68.594566,38.813148,63.575645,69.570045,58.388145,0.132,0.553
1439,9.4848,0.7553,7.16,109.901303,110.529453,110.103653,108.792114,83.481384,53.878361,68.670319,38.813148,63.588562,69.631775,58.400768,0.133,0.553
1440,9.4872,0.756,7.17,110.103653,110.428352,110.103653,108.792114,83.493729,53.917122,68.657692,38.866058,63.601482,69.656464,58.451275,0.132,0.553
1441,9.4872,0.7569,7.18,110.103653,110.428352,110.103653,108.792114,83.481384,53.865444,68.645065,38.813148,63.588562,69.681152,58.413395,0.133,0.553
1442,9.4872,0.7579,7.19,110.103653,110.428352,110.103653,108.792114,83.493729,53.878361,68.695572,38.813148,63.588562,69.631775,58.388145,0.133,0.553
1443,9.4848,0.7582,7.19,109.800128,110.125047,110.103653,108.792114,83.555458,53.904202,68.645065,38.799923,63.601482,69.619431,58.426022,0.133,0.553
1444,9.4872,0.7589,7.2,109.800128,110.428352,110.103653,108.792114,83.543114,53.904202,68.720825,38.786694,63.562725,69.656464,58.438648,0.133,0.553
1445,9.4872,0.7592,7.2,109.901303,110.529453,110.103653,108.792114,83.641876,53.891281,68.682945,38.852829,63.562725,69.656464,58.400768,0.133,0.553
1446,9.4872,0.7595,7.21,110.103653,110.32725,110.002478,108.792114,83.604843,53.917122,68.708199,38.799923,63.601482,69.619431,58.375519,0.133,0.553
1447,9.4872,0.7598,7.21,109.901303,110.428352,110.103653,108.792114,83.567802,53.917122,68.708199,38.799923,63.614403,69.607079,58.413395,0.133,0.553
1448,9.4872,0.7602,7.21,110.103653,110.529453,110.407178,108.792114,83.592491,53.955879,68.746078,38.799923,63.562725,69.631775,58.413395,0.133,0.553
1449,9.4872,0.7605,7.21,110.103653,110.428352,110.407178,108.792114,83.567802,53.891281,68.708199,38.813148,63.575645,69.656464,58.413395,0.133,0.553
1450,9.4872,0.7608,7.22,110.103653,110.428352,110.407178,108.792114,83.617187,53.917122,68.708199,38.747013,63.601482,69.619431,58.350266,0.133,0.553
1451,9.4872,0.7621,7.23,110.103653,110.428352,110.103653,108.792114,83.617187,53.878361,68.708199,38.747013,63.562725,69.644119,58.388145,0.133,0.553
1452,9.4872,0.7608,7.22,110.103653,110.428352,110.002478,108.792114,83.533257,53.871349,68.65554,38.72435,63.614403,69.599327,58.334408,0.133,0.553
1453,9.4872,0.7611,7.22,109.901303,110.428352,110.103653,108.792114,83.543114,53.917122,68.695572,38.773468,63.562725,69.631775,58.375519,0.133,0.553
1454,9.4872,0.7611,7.22,109.901303,110.428352,110.002478,108.792114,83.543114,53.839603,68.720825,38.747013,63.536884,69.570045,58.362892,0.133,0.553
1455,9.4872,0.7611,7.22,109.901303,110.428352,110.103653,108.792114,83.520905,53.832592,68.668167,38.72435,63.588562,69.537605,58.283905,0.133,0.553
1456,9.4848,0.7614,7.22,110.103653,110.428352,110.002478,108.792114,83.543114,53.878361,68.746078,38.760239,63.562725,69.570045,58.350266,0.133,0.553
1457,9.4848,0.7614,7.22,109.901303,110.428352,110.103653,108.792114,83.629532,53.852524,68.670319,38.733788,63.614403,69.619431,58.350266,0.133,0.553
1458,9.4848,0.7618,7.23,109.901303,110.529453,110.103653,108.792114,83.582443,53.787022,68.702614,38.682209,63.564743,69.582581,58.320511,0.133,0.553
1459,9.4848,0.7618,7.23,110.103653,110.428352,110.103653,108.893387,83.617187,53.839603,68.733452,38.747013,63.549805,69.631775,58.325016,0.133,0.553
1460,9.4848,0.7618,7.23,110.204828,110.731657,110.103653,108.893387,83.567802,53.865444,68.746078,38.747013,63.575645,69.619431,58.337639,0.133,0.553
1461,9.4848,0.7621,7.23,109.901303,110.428352,110.103653,108.792114,83.567802,53.813766,68.682945,38.707333,63.575645,69.607079,58.299763,0.133,0.553
1462,9.4848,0.7627,7.23,109.901303,110.529453,110.103653,108.792114,83.530769,53.878361,68.708199,38.707333,63.562725,69.619431,58.312389,0.132,0.553
1463,9.4848,0.7621,7.23,109.901303,110.529453,110.407178,108.792114,83.533066,53.838699,68.75312,38.682209,63.513062,69.520851,58.295261,0.133,0.553
1464,9.4848,0.7621,7.23,109.901303,110.428352,110.103653,108.893387,83.641876,53.878361,68.733452,38.707333,63.588562,69.594734,58.299763,0.133,0.553
1465,9.4848,0.7624,7.23,109.901303,110.529453,110.204828,108.792114,83.50856,53.871349,68.718666,38.644989,63.562725,69.537605,58.246029,0.133,0.553
1466,9.4848,0.7624,7.23,110.103653,110.428352,110.407178,108.792114,83.617187,53.865444,68.746078,38.707333,63.588562,69.557701,58.274509,0.133,0.553
1467,9.4872,0.7624,7.23,110.103653,110.529453,110.407178,108.792114,83.580147,53.852524,68.695572,38.707333,63.562725,69.557701,58.312389,0.133,0.553
1468,9.4848,0.7621,7.23,110.103653,110.529453,110.204828,108.893387,83.629532,53.878361,68.733452,38.707333,63.627323,69.58239,58.24926,0.133,0.553
1469,9.4872,0.7627,7.24,109.901303,110.529453,110.407178,108.893387,83.456696,53.826683,68.746078,38.707333,63.575645,69.58239,58.312389,0.133,0.553
1470,9.4848,0.7624,7.23,109.901303,110.428352,110.204828,108.792114,83.629532,53.865444,68.746078,38.694103,63.575645,69.570045,58.299763,0.133,0.553
1471,9.4848,0.7624,7.23,109.901303,110.529453,110.204828,108.792114,83.533257,53.858433,68.69342,38.63176,63.575645,69.537605,58.296532,0.133,0.553
1472,1.7604,0.859,1.51,110.508353,110.832759,109.800128,108.387024,83.567802,53.930038,68.695572,38.654423,63.601482,69.545357,58.274509,0.091,0.374
1473,1.7604,0.8567,1.51,110.204828,110.832759,109.597778,108.083206,83.518425,53.891281,68.657692,38.667652,63.562725,69.533012,58.287136,0.084,0.349
1474,1.7604,0.8554,1.51,110.204828,110.832759,109.294253,108.184478,83.543114,53.839603,68.695572,38.667652,63.575645,69.508324,58.274509,0.084,0.349
1475,1.7628,0.8542,1.51,110.204828,110.731657,109.294253,108.083206,83.592491,53.839603,68.632439,38.654423,63.614403,69.495972,58.236633,0.084,0.349
1476,1.7604,0.8535,1.5,109.901303,110.832759,109.294253,108.387024,83.496216,53.806755,68.642914,38.605309,63.601482,69.451187,58.182899,0.084,0.349
1477,1.7604,0.8512,1.5,110.103653,110.731657,109.395428,108.994659,83.506081,53.865444,68.670319,38.627968,63.549805,69.397209,58.148251,0.084,0.349
1478,1.7604,0.8516,1.5,110.204828,110.731657,109.800128,108.994659,83.493729,53.852524,68.657692,38.654423,63.588562,69.323143,58.123001,0.084,0.349
1479,1.7628,0.8519,1.5,110.204828,110.832759,109.800128,108.994659,83.456696,53.852524,68.657692,38.641197,63.549805,69.323143,58.072498,0.084,0.349
1480,1.7604,0.8522,1.5,109.901303,110.832759,110.103653,108.893387,83.530769,53.891281,68.632439,38.627968,63.601482,69.360176,58.034618,0.084,0.349
1481,1.7628,0.8525,1.5,110.508353,110.832759,109.597778,108.083206,83.407318,53.865444,68.645065,38.614742,63.562725,69.360176,58.034618,0.084,0.349
1482,1.7604,0.8516,1.5,110.204828,110.529453,109.597778,108.589569,83.481384,53.839603,68.61982,38.614742,63.588562,69.421906,58.047245,0.084,0.349
1483,1.7604,0.8509,1.5,109.901303,110.832759,109.395428,108.589569,83.419662,53.891281,68.58194,38.614742,63.562725,69.421906,58.047245,0.084,0.349
1484,1.7604,0.8512,1.5,110.103653,110.832759,109.294253,108.589569,83.456696,53.839603,68.594566,38.575062,63.536884,69.409561,58.034618,0.084,0.349
1485,1.7628,0.8509,1.5,110.204828,110.731657,109.597778,108.387024,83.407318,53.787926,68.61982,38.627968,63.575645,69.347832,58.034618,0.084,0.349
1486,1.7628,0.8503,1.5,110.204828,110.832759,109.294253,108.184478,83.46904,53.813766,68.58194,38.614742,63.627323,69.384865,57.957909,0.084,0.349
1487,1.7628,0.8503,1.5,109.901303,110.832759,109.294253,108.589569,83.444351,53.878361,68.58194,38.614742,63.588562,69.37252,57.957909,0.084,0.349
1488,1.7604,0.849,1.49,110.103653,110.832759,109.800128,108.893387,83.444351,53.852524,68.607193,38.561832,63.536884,69.360176,57.932068,0.084,0.349
1489,1.7604,0.8493,1.5,110.204828,110.832759,109.800128,108.994659,83.419662,53.865444,68.594566,38.614742,63.536884,69.310799,57.919147,0.084,0.349
1490,1.7628,0.8496,1.5,109.901303,110.731657,109.698953,109.197205,83.394966,53.865444,68.58194,38.561832,63.575645,69.286102,57.86747,0.084,0.349
1491,1.7604,0.8496,1.5,110.103653,110.428352,110.002478,108.994659,83.444351,53.878361,68.61982,38.561832,63.575645,69.298447,57.893311,0.084,0.349
1492,1.7604,0.8493,1.5,109.901303,110.832759,110.103653,108.994659,83.409798,53.858433,68.579781,38.552399,63.549805,69.315392,57.825405,0.084,0.349
1493,1.7604,0.8496,1.5,109.901303,110.731657,110.103653,109.197205,83.456696,53.852524,68.58194,38.535378,63.536884,69.335487,57.86747,0.084,0.349
1494,1.7604,0.849,1.49,110.103653,110.731657,110.002478,108.994659,83.394966,53.839603,68.594566,38.588287,63.575645,69.335487,57.828712,0.084,0.349
1495,1.7604,0.849,1.49,109.901303,110.529453,110.103653,109.197205,83.46904,53.839603,68.594566,38.614742,63.588562,69.335487,57.815792,0.084,0.349
1496,1.758,0.849,1.49,109.901303,110.731657,110.103653,108.994659,83.481384,53.904202,68.569313,38.548607,63.575645,69.360176,57.828712,0.084,0.349
1497,1.7604,0.849,1.49,109.901303,110.529453,110.103653,108.994659,83.407318,53.813766,68.569313,38.561832,63.575645,69.335487,57.828712,0.084,0.349
1498,1.7604,0.8487,1.49,109.901303,110.529453,110.002478,108.994659,83.46904,53.852524,68.556686,38.561832,63.601482,69.37252,57.802872,0.084,0.349
1499,1.7604,0.8487,1.49,109.901303,110.529453,110.103653,108.994659,83.456696,53.891281,68.531433,38.561832,63.562725,69.335487,57.764114,0.084,0.349
1500,1.7604,0.8487,1.49,109.901303,110.832759,110.103653,108.994659,83.506081,53.878361,68.58194,38.548607,63.575645,69.347832,57.789955,0.084,0.349
1501,1.7604,0.8487,1.49,109.901303,110.731657,110.103653,108.994659,83.419662,53.904202,68.531433,38.548607,63.549805,69.347832,57.764114,0.084,0.349
1502,1.7604,0.8483,1.49,109.901303,110.428352,110.103653,108.994659,83.432007,53.852524,68.556686,38.561832,63.562725,69.323143,57.738277,0.084,0.349
1503,1.7604,0.8483,1.49,109.901303,110.428352,110.103653,108.994659,83.46904,53.865444,68.594566,38.522152,63.575645,69.310799,57.789955,0.084,0.349
1504,1.7604,0.8483,1.49,109.901303,110.832759,110.103653,108.994659,83.432007,53.878361,68.54406,38.508926,63.536884,69.37252,57.764114,0.084,0.349
1505,1.7604,0.848,1.49,109.901303,110.731657,110.002478,108.994659,83.506081,53.878361,68.556686,38.561832,63.575645,69.360176,57.699516,0.084,0.349
1506,1.7604,0.848,1.49,109.901303,110.529453,110.103653,108.994659,83.46904,53.852524,68.518806,38.561832,63.588562,69.384865,57.699516,0.084,0.349
1507,1.7604,0.8477,1.49,110.103653,110.529453,109.800128,109.197205,83.456696,53.826683,68.54406,38.535378,63.601482,69.360176,57.673679,0.084,0.349
1508,1.7604,0.848,1.49,109.901303,110.832759,109.698953,108.994659,83.382622,53.917122,68.50618,38.561832,63.562725,69.323143,57.673679,0.084,0.349
1509,1.7604,0.8477,1.49,109.901303,110.832759,110.002478,109.197205,83.407318,53.865444,68.518806,38.548607,63.588562,69.37252,57.647839,0.084,0.349
1510,1.7604,0.8477,1.49,109.901303,110.731657,109.698953,108.994659,83.444351,53.904202,68.518806,38.508926,63.562725,69.335487,57.609081,0.084,0.349
1511,1.7604,0.8474,1.49,110.103653,110.529453,109.800128,109.197205,83.419662,53.839603,68.50618,38.535378,63.523964,69.360176,57.622002,0.084,0.349
1512,1.7604,0.8474,1.49,110.103653,110.529453,110.002478,108.994659,83.493729,53.852524,68.556686,38.495697,63.575645,69.310799,57.596161,0.084,0.349
1513,1.7604,0.8474,1.49,109.901303,110.832759,110.002478,109.197205,83.382622,53.813766,68.493561,38.522152,63.614403,69.384865,57.570324,0.084,0.349
1514,1.7604,0.8474,1.49,109.901303,110.529453,109.800128,108.994659,83.382622,53.826683,68.50618,38.575062,63.523964,69.397209,57.531563,0.084,0.349
1515,1.7628,0.847,1.49,110.508353,110.529453,110.103653,109.197205,83.407318,53.865444,68.518806,38.522152,63.562725,69.384865,57.544483,0.084,0.349
1516,1.7604,0.8474,1.49,109.901303,110.428352,110.103653,108.994659,83.456696,53.839603,68.531433,38.522152,63.562725,69.37252,57.518646,0.084,0.349
1517,1.7604,0.8474,1.49,110.204828,110.832759,110.103653,108.994659,83.444351,53.930038,68.54406,38.522152,63.575645,69.397209,57.518646,0.084,0.349
1518,1.7604,0.8474,1.49,110.204828,110.832759,109.800128,109.197205,83.419662,53.839603,68.518806,38.482471,63.562725,69.310799,57.466965,0.084,0.349
1519,14.8163,0.7111,10.54,110.913053,111.237165,110.508353,108.994659,83.444351,53.904202,68.50618,38.522152,63.601482,69.37252,57.518646,0.182,0.764
1520,14.8163,0.7094,10.51,110.609528,110.93386,110.811878,108.994659,83.456696,53.917122,68.607193,38.522152,63.601482,69.37252,57.492805,0.207,0.862
1521,14.8163,0.7143,10.58,110.913053,110.93386,111.317753,108.893387,83.456696,53.839603,68.594566,38.482471,63.588562,69.483627,57.518646,0.207,0.864
1522,14.8163,0.7169,10.62,110.609528,110.832759,111.216578,109.197205,83.555458,53.891281,68.670319,38.442791,63.588562,69.545357,57.596161,0.207,0.864
1523,14.8187,0.7178,10.64,110.609528,110.731657,111.418928,108.994659,83.506081,53.878361,68.670319,38.495697,63.549805,69.508324,57.647839,0.207,0.864
1524,14.8163,0.7198,10.66,110.609528,110.93386,111.418928,108.994659,83.506081,53.839603,68.670319,38.456017,63.575645,69.533012,57.660759,0.207,0.864
1525,14.8163,0.7201,10.67,110.609528,110.731657,111.621278,108.994659,83.555458,53.917122,68.695572,38.456017,63.614403,69.557701,57.725357,0.207,0.864
1526,14.8139,0.7207,10.68,110.609528,110.731657,111.418928,109.197205,83.582634,53.819672,68.680794,38.433353,63.575645,69.451187,57.683292,0.207,0.864
1527,14.8115,0.7217,10.69,110.609528,110.832759,111.418928,108.994659,83.580147,53.852524,68.720825,38.442791,63.614403,69.520668,57.712437,0.207,0.864
1528,14.8139,0.7217,10.69,110.609528,110.731657,111.418928,108.994659,83.543114,53.852524,68.720825,38.416336,63.575645,69.508324,57.789955,0.207,0.864
1529,14.8139,0.7224,10.7,110.609528,110.731657,111.418928,108.994659,83.543114,53.813766,68.758698,38.403107,63.562725,69.557701,57.751194,0.207,0.864
1530,14.8115,0.7224,10.7,110.204828,110.832759,111.418928,108.994659,83.434494,53.806755,68.718666,38.433353,63.45937,69.48822,57.709129,0.207,0.864
1531,14.8139,0.7233,10.72,110.204828,110.731657,111.418928,108.792114,83.604843,53.852524,68.809204,38.429562,63.614403,69.495972,57.802872,0.207,0.864
1532,14.8139,0.7233,10.72,110.204828,110.832759,111.216578,108.994659,83.678909,53.865444,68.783951,38.456017,63.562725,69.520668,57.815792,0.207,0.864
1533,14.8139,0.7233,10.72,110.204828,110.832759,111.216578,108.994659,83.641876,53.865444,68.783951,38.482471,63.627323,69.508324,57.828712,0.207,0.864
